,cat1,cat2,id,name,packaging,unit_price,iva,unit_size,size_format,price_decreased
1545,Cereales y galletas,Cereales,78,Barritas de cereales Hacendado con cacahuetes sabor caramelo,Caja,1.70,10,0.138,kg,False
1546,Cereales y galletas,Galletas,80,Galletas María dorada Hacendado,Paquete,1.60,10,0.8,kg,False
1547,Cereales y galletas,Galletas,80,Galletas Divertidas con cereales Hacendado,Caja,2.15,10,0.411,kg,False
1548,Cereales y galletas,Galletas,80,Galletas tostadas Tosta Rica,Caja,3.00,10,0.57,kg,False
1549,Cereales y galletas,Galletas,80,Galletas tostadas Animadas Hacendado,Paquete,1.70,10,0.6,kg,False
1550,Cereales y galletas,Galletas,80,Galletas Relieve Hacendado,Paquete,1.50,10,0.645,kg,False
1551,Cereales y galletas,Galletas,80,Galletas María dorada Hacendado 0% azúcares añadidos,Caja,1.55,10,0.4,kg,False
1552,Cereales y galletas,Galletas,80,Galletas María Fontaneda,Caja,3.30,10,0.8,kg,False
1553,Cereales y galletas,Galletas,80,Galletas María sin gluten y sin lactosa Hacendado,Paquete,1.55,10,0.205,kg,False
1554,Cereales y galletas,Galletas,80,Galletas tradicionales Hacendado,Caja,2.20,10,0.6,kg,False
1555,Cereales y galletas,Galletas,80,Galletas María Hacendado,Paquete,1.60,10,0.8,kg,False
1556,Cereales y galletas,Galletas,80,Galletas canela Hacendado,Caja,1.70,10,0.5,kg,False
1557,Cereales y galletas,Galletas,80,Galletas Digestive Hacendado,Paquete,1.80,10,0.8,kg,False
1558,Cereales y galletas,Galletas,80,Galletas Digestive avena Hacendado,Paquete,1.15,10,0.425,kg,False
1559,Cereales y galletas,Galletas,80,Galletas Digestive 0% azúcares añadidos Hacendado,Paquete,1.45,10,0.4,kg,False
1560,Cereales y galletas,Galletas,80,Galletas Cereales & fibra Hacendado,Paquete,1.25,10,0.285,kg,False
1561,Cereales y galletas,Galletas,80,Galletas de espelta Hacendado 0% azúcares añadidos,Paquete,1.25,10,0.2,kg,False
1562,Cereales y galletas,Galletas,80,Galletas Digestive fibra 23% Hacendado,Paquete,1.70,10,0.4,kg,False
1563,Cereales y galletas,Galletas,80,Galletas María Integral Hacendado,Paquete,1.65,10,0.8,kg,False
1564,Cereales y galletas,Galletas,80,Galletas Digestive avena Hacendado,Caja,1.85,10,0.384,kg,False
1565,Cereales y galletas,Galletas,80,Galletas Cookies Hacendado,Paquete,1.20,10,0.225,kg,False
1566,Cereales y galletas,Galletas,80,Galletas rebuenas Hacendado rellenas de chocolate,Paquete,1.20,10,0.5,kg,False
1567,Cereales y galletas,Galletas,80,Galletas mini Oreo,Caja,1.95,10,0.16,kg,False
1568,Cereales y galletas,Galletas,80,Galletas Chocominis sabor chocolate Hacendado,Caja,2.05,10,0.5,kg,False
1569,Cereales y galletas,Galletas,80,Galletas Digestive chocolate con leche Hacendado,Paquete,1.05,10,0.3,kg,False
1570,Cereales y galletas,Galletas,80,Galletas Roditas bañadas con chocolate blanco Hacendado,Caja,1.75,10,0.3,kg,False
1571,Cereales y galletas,Galletas,80,Galletas mini caritas Hacendado con crema de cacao,Caja,1.35,10,0.329,kg,False
1572,Cereales y galletas,Galletas,80,Galletas Caocream Hacendado rellenas de crema,Caja,1.60,10,0.44,kg,False
1573,Cereales y galletas,Galletas,80,Galletas Choco negro con chocolatina Hacendado,Caja,1.25,10,0.15,kg,False
1574,Cereales y galletas,Galletas,80,Galletas mini cookies Hacendado,Caja,1.30,10,0.16,kg,False
1575,Cereales y galletas,Galletas,80,Galletas con chocolate y crema de leche Hacendado,Caja,2.30,10,0.268,kg,False
1576,Cereales y galletas,Galletas,80,Galletas Caocream chocolate blanco Hacendado rellenas de crema,Caja,1.35,10,0.252,kg,False
1577,Cereales y galletas,Galletas,80,Galletas rellenas de chocolate Hacendado 0% azúcares añadidos,Paquete,1.40,10,0.25,kg,False
1578,Cereales y galletas,Galletas,80,Barquillos rellenos sabor nata Hacendado,Paquete,1.00,10,0.21,kg,False
1579,Cereales y galletas,Galletas,80,Barquillos rellenos de chocolate Hacendado,Paquete,1.00,10,0.21,kg,False
1580,Cereales y galletas,Galletas,80,Galletas con chocolate blanco Hacendado,Caja,1.25,10,0.2358,kg,False
1581,Cereales y galletas,Galletas,80,Galletas Digestive avena chocolate con leche Hacendado,Paquete,1.30,10,0.28,kg,False
1582,Cereales y galletas,Galletas,80,Barquillos rellenos de nata Hacendado 0% azúcares añadidos,Paquete,1.10,10,0.21,kg,False
1583,Cereales y galletas,Galletas,80,Galletas cookies sin gluten y sin lactosa Hacendado,Paquete,1.95,10,0.2,kg,False
1584,Cereales y galletas,Galletas,80,Galletas Choco leche con chocolatina Hacendado,Caja,1.25,10,0.15,kg,False
1585,Cereales y galletas,Galletas,80,Galletas María choco Hacendado,Paquete,1.10,10,0.265,kg,False
1586,Cereales y galletas,Galletas,80,Tartaletes con relleno de fresa Hacendado,Paquete,1.10,10,0.15,kg,False
1587,Cereales y galletas,Galletas,80,Barquillos con crema de avellanas Hacendado,Paquete,1.50,10,0.25,kg,False
1588,Cereales y galletas,Galletas,80,Galletas Diverkao Hacendado,Caja,1.55,10,0.312,kg,False
1589,Cereales y galletas,Galletas,80,Tubitos bañados chocolate negro Hacendado,Bote,2.10,10,0.15,kg,False
1590,Cereales y galletas,Galletas,80,Rosquillas de chocolate con leche y coco Hacendado,Caja,1.55,10,0.3,kg,False
1591,Cereales y galletas,Galletas,80,Galletas Crunchy Choc Hacendado,Caja,2.40,10,0.52,kg,False
1592,Cereales y galletas,Galletas,80,Galletas Cookie Caramel Hacendado rellenas de caramelo y chocolate negro,Paquete,1.35,10,0.2,kg,False
1593,Cereales y galletas,Galletas,80,Galletas Divertidas chocolate con leche Hacendado,Caja,1.90,10,0.251,kg,False
1594,Cereales y galletas,Galletas,80,Galletas Choco con relleno de crema de cacao Hacendado recubiertas de chocolate con leche,Paquete,1.60,10,0.145,kg,False
1595,Cereales y galletas,Galletas,80,Galletas caramelizadas Lotus Biscoff,Paquete,1.50,10,0.186,kg,False
1596,Cereales y galletas,Galletas,80,Galletas con mantequilla Hacendado,Caja,1.05,10,0.125,kg,False
1597,Cereales y galletas,Galletas,80,Surtido de galletas y barquillos Hacendado,Paquete,2.00,10,0.5,kg,False
1598,Cereales y galletas,Galletas,80,Galletas de mantequilla y chocolate Hacendado,Caja,2.85,10,0.34,kg,False
1599,Cereales y galletas,Galletas,80,Galletas de mantequilla Hacendado Belgas,Caja,1.60,10,0.18,kg,False
1600,Cereales y galletas,Galletas,80,Surtido de pastas artesanas Hacendado,Caja,2.30,10,0.5,kg,False
1601,Cereales y galletas,Galletas,80,Obleas redondas Hacendado,Paquete,2.45,10,0.255,kg,False
1602,Cereales y galletas,Galletas,80,Obleas para helado Hacendado,Paquete,0.70,10,0.052,kg,False
1603,Cereales y galletas,Galletas,80,Tubitos Hacendado,Bote,2.00,10,0.175,kg,False
1604,Cereales y galletas,Galletas,80,Pastas Lagartos con sabor a limón Hacendado,Paquete,1.85,10,0.5,kg,False
1605,Cereales y galletas,Tortitas,79,Tortitas de maíz Hacendado,Paquete,1.10,10,0.12,kg,False
1606,Cereales y galletas,Tortitas,79,Tortitas de maíz con chocolate Hacendado,Paquete,1.65,10,0.13,kg,False
1607,Cereales y galletas,Tortitas,79,Tortitas de arroz con chocolate blanco sabor yogur Hacendado,Paquete,1.65,10,0.12,kg,False
1608,Cereales y galletas,Tortitas,79,Tortitas de arroz Hacendado,Paquete,1.15,10,0.124,kg,False
1609,Cereales y galletas,Tortitas,79,Tortitas de arroz con chocolate con leche Hacendado,Paquete,1.65,10,0.13,kg,False
1610,Cereales y galletas,Tortitas,79,Tortitas de legumbres y arroz Hacendado,Paquete,1.75,10,0.109,kg,False
1611,Cereales y galletas,Tortitas,79,Tortitas de maíz con sabor a jamón Hacendado,Paquete,1.75,10,0.14,kg,False
1612,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo 92% lonchas,Paquete,2.55,10,0.2,kg,False
1613,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo bajo en sal Hacendado finas lonchas,Pack-2,3.37,10,0.4,kg,False
1614,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete,2.22,10,0.225,kg,False
1615,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo Hacendado finas lonchas,Pack-2,3.37,10,0.4,kg,False
1616,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo finas lonchas Hacendado,Paquete,2.07,10,0.2,kg,False
1617,Charcutería y quesos,Aves y jamón cocido,48,Salchichón de pavo extra Hacendado lonchas,Pack-4,2.38,10,0.15,kg,False
1618,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo 0% m.g Hacendado al corte,Paquete,2.09,10,0.2,kg,False
1619,Charcutería y quesos,Aves y jamón cocido,48,Lomo de pavo Hacendado lonchas,Pack-4,2.49,10,0.1,kg,False
1620,Charcutería y quesos,Aves y jamón cocido,48,Longaniza de pavo extra Hacendado lonchas,Pack-4,2.38,10,0.125,kg,False
1621,Charcutería y quesos,Aves y jamón cocido,48,Tiras de pechuga pollo al horno Hacendado,Paquete,2.05,10,0.14,kg,False
1622,Charcutería y quesos,Aves y jamón cocido,48,Jamón de pavo Hacendado finas lonchas,Paquete,1.66,10,0.225,kg,False
1623,Charcutería y quesos,Aves y jamón cocido,48,Dados de pavo Hacendado,Pack-2,2.16,10,0.2,kg,False
1624,Charcutería y quesos,Aves y jamón cocido,48,Tiras de pechuga de pollo al natural Hacendado,Paquete,2.05,10,0.14,kg,False
1625,Charcutería y quesos,Aves y jamón cocido,48,Sticks longaniza de pollo extra Hacendado,Paquete,1.10,10,0.05,kg,False
1626,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pollo braseada Hacendado finas lonchas,Paquete,2.15,10,0.2,kg,False
1627,Charcutería y quesos,Aves y jamón cocido,48,Mortadela de pavo Hacendado finas lonchas,Paquete,1.19,10,0.15,kg,False
1628,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo al horno de leña Campofrío lonchas,Paquete,1.75,10,0.125,kg,False
1629,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pollo Hacendado finas lonchas,Paquete,2.11,10,0.2,kg,False
1630,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo 0% m.g Hacendado,Pieza,3.25,10,0.5,kg,False
1631,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pollo Hacendado al corte,Paquete,2.11,10,0.2,kg,False
1632,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo Noel lonchas muy finas,Paquete,2.07,10,0.2,kg,False
1633,Charcutería y quesos,Aves y jamón cocido,48,Pollo relleno asado al horno La Carloteña lonchas,Paquete,2.25,10,0.15,kg,False
1634,Charcutería y quesos,Aves y jamón cocido,48,Jamón de pavo Hacendado,Pieza,2.46,10,0.5,kg,False
1635,Charcutería y quesos,Aves y jamón cocido,48,Longaniza de pavo Imperial extra Hacendado,Pieza,3.76,10,0.235,kg,False
1636,Charcutería y quesos,Aves y jamón cocido,48,Pechuga de pavo bajo en sal Hacendado,Pieza,3.62,10,0.5,kg,False
1637,Charcutería y quesos,Aves y jamón cocido,48,Pollo relleno con trufa y pistachos La Carloteña lonchas,Paquete,2.15,10,0.125,kg,False
1638,Charcutería y quesos,Aves y jamón cocido,48,Cabeza de cerdo finas lonchas Hacendado,Paquete,1.80,10,0.15,kg,False
1639,Charcutería y quesos,Aves y jamón cocido,48,Pechuguita de pollo asada La Carloteña lonchas,Paquete,2.60,10,0.125,kg,False
1640,Charcutería y quesos,Aves y jamón cocido,48,Maxi pavo Hacendado finas lonchas,Paquete,2.75,10,0.4,kg,False
1641,Charcutería y quesos,Aves y jamón cocido,48,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete,1.25,10,0.15,kg,False
1642,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido extra Hacendado finas lonchas,Pack-2,3.45,10,0.45,kg,False
1643,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido extra Hacendado finas lonchas,Paquete,2.17,10,0.2,kg,False
1644,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido extra Hacendado lonchas,Paquete,2.04,10,0.2,kg,False
1645,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido Hacendado lonchas,Paquete,2.41,10,0.2,kg,False
1646,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido extra sándwich Hacendado lonchas,Paquete,2.11,10,0.25,kg,False
1647,Charcutería y quesos,Aves y jamón cocido,48,Maxi york Hacendado finas lonchas,Paquete,2.38,10,0.5,kg,False
1648,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido extra Noel lonchas,Paquete,2.29,10,0.2,kg,False
1649,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido jugoso Hacendado,Paquete,1.82,10,0.225,kg,False
1650,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido braseado Noel lonchas,Paquete,2.24,10,0.2,kg,False
1651,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido Noel lonchas,Paquete,2.39,10,0.12,kg,False
1652,Charcutería y quesos,Aves y jamón cocido,48,Fiambre magro sándwich Hacendado lonchas,Paquete,1.85,10,0.3,kg,False
1653,Charcutería y quesos,Aves y jamón cocido,48,Jamón cocido bajo en sal Hacendado finas lonchas,Paquete,2.23,10,0.225,kg,False
1654,Charcutería y quesos,Aves y jamón cocido,48,Lacón cortado a mano Noel,Paquete,3.49,10,0.25,kg,False
1655,Charcutería y quesos,Aves y jamón cocido,48,Magro de cerdo cocido Coren,Lata,2.69,10,0.24,kg,False
1656,Charcutería y quesos,Aves y jamón cocido,48,Maxi york Hacendado,Pieza,6.24,10,2.0,kg,False
1657,Charcutería y quesos,Aves y jamón cocido,48,Lacón al horno Noel lonchas,Paquete,2.19,10,0.2,kg,False
1658,Charcutería y quesos,Aves y jamón cocido,48,Maxi lomo Hacendado finas lonchas,Paquete,2.60,10,0.4,kg,False
1659,Charcutería y quesos,Bacón y salchichas,52,Bacón Hacendado cintas,Pack-2,2.10,10,0.25,kg,False
1660,Charcutería y quesos,Bacón y salchichas,52,Bacón ahumado La Selva lonchas,Paquete,2.02,10,0.21,kg,False
1661,Charcutería y quesos,Bacón y salchichas,52,Bacón Oscar Mayer lonchas,Paquete,2.29,10,0.15,kg,False
1662,Charcutería y quesos,Bacón y salchichas,52,Panceta sin corteza La Selva lonchas,Paquete,2.25,10,0.2,kg,False
1663,Charcutería y quesos,Bacón y salchichas,52,Bacón ahumado sin corteza La Selva,Pieza,2.82,10,0.3,kg,False
1664,Charcutería y quesos,Bacón y salchichas,52,Panceta salada ibérica La Hacienda del ibérico,Paquete,2.70,10,0.36,kg,False
1665,Charcutería y quesos,Bacón y salchichas,52,Lomo back bacon Hacendado,Bandeja,2.65,10,0.2,kg,False
1666,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas estilo Frankfurt Hacendado de pollo y cerdo sabor ahumado,Pack-4,1.68,10,0.704,kg,False
1667,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas Hacendado de pollo y pavo sabor ahumado,Pack-2,1.30,10,0.4,kg,False
1668,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas Schara de cerdo ahumadas,Pack-2,3.95,10,0.34,kg,False
1669,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas estilo Viena con queso Hacendado de pollo y cerdo sabor ahumado,Pack-2,1.40,10,0.4,kg,False
1670,Charcutería y quesos,Bacón y salchichas,52,"Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo",Paquete,1.05,10,0.17,kg,False
1671,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas hot dog bocadillo Oscar Mayer Classic de pollo y cerdo sabor ahumado,Paquete,1.75,10,0.275,kg,False
1672,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas estilo Frankfurt con queso Hacendado de pollo y cerdo sabor ahumado,Pack-4,1.70,10,0.64,kg,False
1673,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas bocata Hacendado de pollo y pavo sabor ahumado,Pack-2,1.82,10,0.4,kg,False
1674,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas bocata gourmet Hacendado de cerdo sabor ahumado,Pack-2,2.20,10,0.35,kg,False
1675,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas de cerdo estilo Bratwurst Hacendado,Pack-2,2.25,10,0.35,kg,False
1676,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas bocata queso Hacendado,Pack-2,1.86,10,0.35,kg,False
1677,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas bocata Hacendado,Paquete,1.62,10,0.35,kg,False
1678,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas Frankfurt La Selva,Tarro,2.25,10,0.46,kg,False
1679,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas de pavo sabor ahumado Hacendado,Pack-2,2.35,10,0.4,kg,False
1680,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas de pollo Hacendado,Pack-2,1.65,10,0.5,kg,False
1681,Charcutería y quesos,Bacón y salchichas,52,Salchichas cocidas estilo Frankfurt Campofrío sabor ahumado,Pack-4,2.25,10,0.56,kg,False
1682,Charcutería y quesos,Chopped y mortadela,49,Chopped cerdo Hacendado lonchas,Paquete,1.39,10,0.25,kg,False
1683,Charcutería y quesos,Chopped y mortadela,49,Chopped cocido en lata Hacendado finas lonchas,Paquete,1.71,10,0.15,kg,False
1684,Charcutería y quesos,Chopped y mortadela,49,Chopped Hacendado,Pieza,2.25,10,0.5,kg,False
1685,Charcutería y quesos,Chopped y mortadela,49,Mortadela Hacendado lonchas,Paquete,1.25,10,0.25,kg,False
1686,Charcutería y quesos,Chopped y mortadela,49,Mortadela con aceitunas Hacendado lonchas,Paquete,1.29,10,0.25,kg,False
1687,Charcutería y quesos,Chopped y mortadela,49,Mortadela italiana Hacendado finas lonchas,Paquete,1.75,10,0.15,kg,False
1688,Charcutería y quesos,Chopped y mortadela,49,Mortadela Hacendado,Pieza,3.60,10,0.9,kg,False
1689,Charcutería y quesos,Chopped y mortadela,49,Galantina con pistacho y trufa Hacendado finas lonchas,Paquete,1.85,10,0.15,kg,False
1690,Charcutería y quesos,Chopped y mortadela,49,Mortadela de pavo Hacendado finas lonchas,Paquete,1.19,10,0.15,kg,False
1691,Charcutería y quesos,Chopped y mortadela,49,Cabeza de cerdo trufa con pistachos Hacendado finas lonchas,Paquete,2.25,10,0.15,kg,False
1692,Charcutería y quesos,Chopped y mortadela,49,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete,1.25,10,0.15,kg,False
1693,Charcutería y quesos,Embutido curado,51,Fuet espetec extra Hacendado,,2.57,10,1.0,ud,False
1694,Charcutería y quesos,Embutido curado,51,Salchichón extra Hacendado lonchas,Pack-4,2.11,10,0.24,kg,False
1695,Charcutería y quesos,Embutido curado,51,Sticks longaniza extra Hacendado,Paquete,1.10,10,0.05,kg,False
1696,Charcutería y quesos,Embutido curado,51,Longaniza de Pascua extra Hacendado,Paquete,2.43,10,0.14,kg,False
1697,Charcutería y quesos,Embutido curado,51,Salchichón extra Hacendado lonchas,Pack-4,2.27,10,0.18,kg,False
1698,Charcutería y quesos,Embutido curado,51,Longaniza de payés extra Hacendado lonchas,Pack-4,2.07,10,0.125,kg,False
1699,Charcutería y quesos,Embutido curado,51,Salami extra Hacendado lonchas,Pack-4,1.97,10,0.24,kg,False
1700,Charcutería y quesos,Embutido curado,51,Salchichón extra pimienta Hacendado finas lonchas,Paquete,1.82,10,0.1,kg,False
1701,Charcutería y quesos,Embutido curado,51,Salchichón de cebo ibérico cortado a máquina,Paquete,2.30,10,0.09,kg,False
1702,Charcutería y quesos,Embutido curado,51,Salchichón de bellota ibérico cortado a máquina,Paquete,2.92,10,0.09,kg,False
1703,Charcutería y quesos,Embutido curado,51,Salchichón ibérico extra La Hacienda del ibérico lonchas,Pack-4,2.03,10,0.125,kg,False
1704,Charcutería y quesos,Embutido curado,51,Longaniza de pavo Imperial extra Hacendado,Pieza,3.76,10,0.235,kg,False
1705,Charcutería y quesos,Embutido curado,51,Longaniza clásica extra Hacendado,,2.80,10,1.0,ud,False
1706,Charcutería y quesos,Embutido curado,51,Longaniza de payés extra Hacendado,,4.98,10,1.0,ud,False
1707,Charcutería y quesos,Embutido curado,51,Salami montañés extra El Pozo,,1.85,10,1.0,ud,False
1708,Charcutería y quesos,Embutido curado,51,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza,6.98,10,0.5,kg,False
1709,Charcutería y quesos,Embutido curado,51,Mini salchichón ibérico extra La Hacienda del ibérico,Pieza,2.65,10,0.2,kg,False
1710,Charcutería y quesos,Embutido curado,51,Salchichón cular ibérico extra La Hacienda del ibérico,Pieza,11.44,10,0.82,kg,False
1711,Charcutería y quesos,Embutido curado,51,Salchichón de bellota ibérico La Hacienda del ibérico,Pieza,21.90,10,1.0,kg,False
1712,Charcutería y quesos,Embutido curado,51,Salchichón de bellota ibérico La Hacienda del ibérico,Pieza,6.45,10,0.43,kg,False
1713,Charcutería y quesos,Embutido curado,51,Longaniza de Aragón extra Cárnicas Gállego,Pieza,3.25,10,0.25,kg,False
1714,Charcutería y quesos,Embutido curado,51,Longaniza de pavo extra Hacendado lonchas,Pack-4,2.38,10,0.125,kg,False
1715,Charcutería y quesos,Embutido curado,51,Salchichón de pavo extra Hacendado lonchas,Pack-4,2.38,10,0.15,kg,False
1716,Charcutería y quesos,Embutido curado,51,Sticks de salami extra Hacendado,Paquete,1.10,10,0.05,kg,False
1717,Charcutería y quesos,Embutido curado,51,Pepperoni en lonchas Hacendado,Paquete,1.60,10,0.075,kg,False
1718,Charcutería y quesos,Embutido curado,51,Chorizo Pamplona extra Hacendado lonchas,Pack-4,2.06,10,0.225,kg,False
1719,Charcutería y quesos,Embutido curado,51,Chorizo extra Hacendado lonchas,Pack-4,2.19,10,0.24,kg,False
1720,Charcutería y quesos,Embutido curado,51,Chorizo de pavo extra Hacendado lonchas,Pack-4,2.38,10,0.15,kg,False
1721,Charcutería y quesos,Embutido curado,51,Chorizo ibérico extra La Hacienda del ibérico lonchas,Pack-4,2.03,10,0.125,kg,False
1722,Charcutería y quesos,Embutido curado,51,Chorizo picante extra Hacendado,Pieza,2.49,10,0.28,kg,False
1723,Charcutería y quesos,Embutido curado,51,Taquitos de chorizo extra Revilla,Pack-2,2.55,10,0.2,kg,False
1724,Charcutería y quesos,Embutido curado,51,Chorizo extra Revilla lonchas,Paquete,1.00,10,0.065,kg,False
