,Cat,Subcat,url_x,page,brand,display_name,expiration_days,image,object_id,product_info,sku_id,units_in_cart,units_in_stock,url_y,weight,currency,discount_percentage,is_club_price,is_promo_price,measure_unit,price,price_per_unit,strikethrough_price,id,promotions,average_weight,weight_in_grams
295,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Albóndigas de pollo Selección de Dia bandeja 420 g,0,/product_images/297329/297329_ISO_0_ES.jpg,297329,,297329,0,32,/carniceria/pollo/p/297329,0,EUR,0,False,False,KILO,3.79,9.02,3.79,10,,,
296,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,,Filetes de pollo empanados bandeja 400 g,0,/product_images/198740/198740_ISO_0_ES.jpg,198740,,198740,0,68,/carniceria/pollo/p/198740,0,EUR,0,False,False,KILO,3.19,7.98,3.19,10,,,
297,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Filetes de contramuslo de pollo Selección de Dia bandeja 500 g,0,/product_images/41736/41736_ISO_0_ES.jpg,41736,,41736,0,42,/carniceria/pollo/p/41736,0,EUR,0,False,False,KILO,3.75,7.49,3.75,10,,500.0,500.0
298,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Filetes de pechuga de pollo corte fino Selección de Dia bandeja 450 g,0,/product_images/50844/50844_ISO_0_ES.jpg,50844,,50844,0,112,/carniceria/pollo/p/50844,0,EUR,0,False,False,KILO,4.05,8.99,4.05,10,,450.0,450.0
299,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Alas de pollo adobadas Selección de Dia bandeja 450 g,0,/product_images/210927/210927_ISO_0_ES.jpg,210927,,210927,0,44,/carniceria/pollo/p/210927,0,EUR,0,False,False,KILO,2.79,6.2,2.79,10,,,
300,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Solomillo de pollo Selección de Dia bandeja 400 g,0,/product_images/261354/261354_ISO_0_ES.jpg,261354,,261354,0,40,/carniceria/pollo/p/261354,0,EUR,0,False,False,KILO,3.6,8.99,3.6,10,,400.0,400.0
301,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Solomillo de pollo empanado Selección de Dia bandeja 500 g,0,/product_images/266078/266078_ISO_0_ES.jpg,266078,Sin lactosa,266078,0,87,/carniceria/pollo/p/266078,0,EUR,0,False,False,KILO,4.75,9.49,4.75,10,,500.0,500.0
302,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Medio pollo troceado formato familiar Selección de Dia bandeja 800 g,0,/product_images/261388/261388_ISO_0_ES.jpg,261388,,261388,0,37,/carniceria/pollo/p/261388,0,EUR,0,False,False,KILO,3.43,4.29,3.43,10,,800.0,800.0
303,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Pollo entero para asar Selección de Dia bandeja 2 Kg,0,/product_images/172789/172789_ISO_0_ES.jpg,172789,,172789,0,23,/carniceria/pollo/p/172789,0,EUR,0,False,False,KILO,7.99,4.0,7.99,10,,,
304,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Cuarto trasero de pollo formato familiar Selección de Dia bandeja 1.2 Kg,0,/product_images/261369/261369_ISO_0_ES.jpg,261369,,261369,0,53,/carniceria/pollo/p/261369,0,EUR,0,False,False,KILO,4.07,3.39,4.07,10,,1200.0,1200.0
305,Carnicería,Pollo,https://www.dia.es/carniceria/pollo/c/L2202,1,Selección de Dia,Filetes de pechuga de pollo a las finas hierbas Selección de Dia bandeja 375 g,0,/product_images/183637/183637_ISO_0_ES.jpg,183637,,183637,0,27,/carniceria/pollo/p/183637,0,EUR,0,False,False,KILO,3.29,8.77,3.29,10,,,
306,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Ternera en tacos añojo Selección de Dia bandeja 450 g,0,/product_images/276318/276318_ISO_0_ES.jpg,276318,,276318,0,75,/carniceria/vacuno/p/276318,0,EUR,0,False,False,KILO,5.53,12.29,5.53,11,,450.0,450.0
307,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Escalopines de ternera Selección de Dia bandeja 350 g,0,/product_images/170629/170629_ISO_0_ES.jpg,170629,,170629,0,52,/carniceria/vacuno/p/170629,0,EUR,0,False,False,KILO,5.25,14.99,5.25,11,,350.0,350.0
308,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Filete 1ºa de ternera Selección de Dia bandeja 400 g,0,/product_images/181288/181288_ISO_0_ES.jpg,181288,,181288,0,60,/carniceria/vacuno/p/181288,0,EUR,0,False,False,KILO,6.0,14.99,6.0,11,,400.0,400.0
309,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Entrecot de lomo bajo de vacuno Selección de Dia bandeja 420 g,0,/product_images/276321/276321_ISO_0_ES.jpg,276321,,276321,0,28,/carniceria/vacuno/p/276321,0,EUR,0,False,False,KILO,8.4,19.99,8.4,11,,420.0,420.0
310,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Elpozo,Escalopín de vacuno extratierno Elpozo Extratiernos bandeja 600 g,0,/product_images/294355/294355_ISO_0_ES.jpg,294355,,294355,0,29,/carniceria/vacuno/p/294355,0,EUR,0,False,False,KILO,8.99,14.99,8.99,11,,600.0,600.0
311,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Medallón de cadera vacuno Selección de Dia bandeja 235 g,0,/product_images/277913/277913_ISO_0_ES.jpg,277913,,277913,0,51,/carniceria/vacuno/p/277913,0,EUR,0,False,False,KILO,3.99,16.99,3.99,11,,235.0,235.0
312,Carnicería,Vacuno,https://www.dia.es/carniceria/vacuno/c/L2013,1,Selección de Dia,Carpaccio de vacuno marinado con queso Selección de Dia bandeja 110 g,0,/product_images/276324/276324_ISO_0_ES.jpg,276324,,276324,0,35,/carniceria/vacuno/p/276324,0,EUR,0,False,False,KILO,3.89,35.36,3.89,11,,,
313,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Filete de cinta de lomo tierno Selección de Dia bandeja 300 g,0,/product_images/166223/166223_ISO_0_ES.jpg,166223,,166223,0,86,/carniceria/cerdo/p/166223,0,EUR,0,False,False,KILO,2.69,8.97,2.69,12,,,
314,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Estofado de cerdo Selección de Dia bandeja 500 g,0,/product_images/290996/290996_ISO_0_ES.jpg,290996,,290996,0,57,/carniceria/cerdo/p/290996,0,EUR,0,False,False,KILO,3.2,6.39,3.2,12,,500.0,500.0
315,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Solomillo de cerdo Selección de Dia bolsa 450 g,0,/product_images/11077/11077_ISO_0_ES.jpg,11077,,11077,0,232,/carniceria/cerdo/p/11077,0,EUR,0,False,False,KILO,4.05,8.99,4.05,12,,450.0,450.0
316,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Longaniza sin tripa Selección de Dia bandeja 325 g,0,/product_images/112150/112150_ISO_0_ES.jpg,112150,,112150,0,54,/carniceria/cerdo/p/112150,0,EUR,0,False,False,KILO,1.99,6.12,1.99,12,,,
317,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Elpozo,Escalopín de lomo de cerdo marinado extratierno Elpozo Extratiernos bandeja 600 g,0,/product_images/113270/113270_ISO_0_ES.jpg,113270,,113270,0,49,/carniceria/cerdo/p/113270,0,EUR,0,False,False,KILO,4.99,8.32,4.99,12,,,
318,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Arreglo para caldo Selección de Dia bandeja 1 Kg,0,/product_images/186429/186429_ISO_0_ES.jpg,186429,,186429,0,50,/carniceria/cerdo/p/186429,0,EUR,0,False,False,KILO,5.29,5.29,5.29,12,,1000.0,1000.0
319,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Chorizo oreado Selección de Dia bandeja 300 g,0,/product_images/273359/273359_ISO_0_ES.jpg,273359,,273359,0,54,/carniceria/cerdo/p/273359,0,EUR,0,False,False,KILO,2.29,7.63,2.29,12,,,
320,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Albóndigas de cerdo Selección de Dia bandeja 400 g,0,/product_images/271754/271754_ISO_0_ES.jpg,271754,,271754,0,91,/carniceria/cerdo/p/271754,0,EUR,0,False,False,KILO,2.49,6.23,2.49,12,,,
321,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Chuleta de aguja de cerdo Selección de Dia bandeja 600 g,0,/product_images/260861/260861_ISO_0_ES.jpg,260861,,260861,0,17,/carniceria/cerdo/p/260861,0,EUR,0,False,False,KILO,4.13,6.89,4.13,12,,600.0,600.0
322,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Secreto de cerdo Selección de Dia bolsa 550 g,0,/product_images/144690/144690_ISO_0_ES.jpg,144690,,144690,0,62,/carniceria/cerdo/p/144690,0,EUR,0,False,False,KILO,3.84,6.99,3.84,12,,550.0,550.0
323,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Longaniza fresca Selección de Dia bandeja 350 g,0,/product_images/282904/282904_ISO_0_ES.jpg,282904,Sin gluten | Sin lactosa,282904,0,73,/carniceria/cerdo/p/282904,0,EUR,0,False,False,KILO,2.69,7.69,2.69,12,,,
324,Carnicería,Cerdo,https://www.dia.es/carniceria/cerdo/c/L2014,2,Selección de Dia,Costillas troceadas de cerdo Selección de Dia bandeja 450 g,0,/product_images/291164/291164_ISO_0_ES.jpg,291164,,291164,0,28,/carniceria/cerdo/p/291164,0,EUR,0,False,False,KILO,3.55,7.89,3.55,12,,450.0,450.0
